#{"t_start": 1619619263.8068268, "env_id": null}
r,l,t
-6120.34,60,70.412389
-6083.08,60,70.487406
-6158.23,60,70.579443
-6035.44,60,70.657444
-6125.25,60,70.773468
-6170.89,60,70.897514
-6046.93,60,71.007531
-6138.88,60,71.115548
-6072.86,60,71.206567
-6109.11,60,71.308607
-6057.61,60,71.387607
-6158.05,60,71.469626
-6068.84,60,71.712698
-6072.95,60,71.813704
-6114.64,60,71.894723
-6128.47,60,71.967738
-6127.44,60,72.041754
-6084.42,60,72.119775
-6082.16,60,72.189788
-6065.65,60,72.259803
-6090.32,60,72.372828
-6092.42,60,72.448866
-6157.82,60,72.522864
-6092.83,60,72.605885
-6171.85,60,72.694901
-6237.95,60,72.77392
-6191.35,60,72.881943
-6114.2,60,72.961963
-6129.45,60,73.047985
-6094.77,60,73.282051
-6131.43,60,73.377055
-6169.19,60,73.495083
-6147.12,60,73.604275
-6145.87,60,73.710316
-6016.54,60,73.821774
-6167.53,60,73.944803
-6129.08,60,74.06078
-6061.73,60,74.167799
-6047.35,60,74.263784
-6117.72,60,74.377809
-6065.46,60,74.499633
-6124.14,60,74.617658
-6015.5,60,74.723768
-6150.15,60,74.797124
-6029.38,60,74.894145
-5982.08,60,75.011173
-6153.87,60,75.187213
-6094.43,60,75.257228
-6082.82,60,75.318243
-6061.37,60,75.384256
-6133.29,60,75.444271
-6105.6,60,75.503284
-6120.01,60,75.569301
-6040.62,60,75.641316
-6063.57,60,75.719333
-6056.69,60,75.809352
-6086.7,60,75.886386
-6064.73,60,75.952385
-6091.66,60,76.025403
-6177.06,60,76.099434
-6163.51,60,76.175436
-6132.83,60,76.250503
-6082.33,60,76.339473
-6176.02,60,76.546535
-6037.16,60,76.669546
-6024.51,60,76.795574
-6016.96,60,76.920604
-6112.18,60,77.043629
-6224.36,60,77.152656
-6090.05,60,77.25568
-6255.06,60,77.340714
-6169.61,60,77.419731
-6170.48,60,77.533742
-6044.44,60,77.632764
-6175.7,60,77.710797
-6012.47,60,77.773795
-6266.26,60,77.84481
-6158.55,60,77.918844
-6157.59,60,77.992843
-6150.44,60,78.067949
-6111.67,60,78.243917
-6079.16,60,78.313919
-6063.63,60,78.391935
-6189.98,60,78.459949
-6169.5,60,78.571976
-6175.43,60,78.679
-6202.3,60,78.795025
-6096.38,60,78.886048
-6216.19,60,78.981066
-6138.21,60,79.080105
-6099.64,60,79.161108
-6158.63,60,79.231124
-6108.58,60,79.311141
-6048.11,60,79.405162
-6133.9,60,79.465176
-6175.73,60,79.528191
-6325.11,60,79.593205
-6132.64,60,79.757241
-6041.86,60,79.830257
-6188.84,60,79.947286
-6081.1,60,80.054307
-6077.78,60,80.156333
-6123.48,60,80.229366
-6086.55,60,80.32137
-6265.05,60,80.413409
-6158.32,60,80.508511
-6213.39,60,80.626439
-6129.16,60,80.720477
-6187.79,60,80.792475
-6163.04,60,80.876495
-6066.19,60,80.947511
-6147.84,60,81.036529
-6031.13,60,81.12555
-6109.64,60,81.20957
-6122.56,60,81.456625
-6130.84,60,81.559647
-6054.29,60,81.65367
-6112.66,60,81.763712
-6170.63,60,81.875721
-6222.26,60,82.000748
-6194.48,60,82.100791
-6222.69,60,82.186789
-6171.77,60,82.265808
-6153.66,60,82.365831
-6039.29,60,82.446866
-6181.9,60,82.527867
-6118.76,60,82.613903
-6103.56,60,82.687904
-6010.33,60,82.76392
-6168.39,60,82.84394
-6099.66,60,82.907951
-6111.23,60,83.028977
-6107.75,60,83.080006
-6050.61,60,83.148005
-6043.23,60,83.234025
-6068.68,60,83.306058
-6119.28,60,83.384058
-6114.6,60,83.46209
-6167.18,60,83.539094
-6228.72,60,83.636136
-6031.58,60,83.753143
-6222.77,60,83.853165
-6188.41,60,83.947186
-6151.51,60,84.031205
-6212.63,60,84.108222
-6087.25,60,84.179254
-6225.17,60,84.254254
-6107.62,60,84.32127
-6054.0,60,84.51633
-6192.92,60,84.619335
-6059.67,60,84.72636
-6264.17,60,84.826384
-6162.52,60,84.949411
-6135.62,60,85.034429
-6158.32,60,85.114448
-6174.61,60,85.193465
-6040.73,60,85.268482
-6059.93,60,85.343499
-5975.67,60,85.417516
-6157.98,60,85.499535
-6084.3,60,85.563553
-6157.77,60,85.641568
-6061.2,60,85.729586
-6129.64,60,85.822617
-6086.92,60,85.936635
-6035.31,60,86.200695
-6070.32,60,86.293715
-6126.2,60,86.383752
-6075.89,60,86.502763
-6160.01,60,86.581785
-6121.49,60,86.658797
-6086.65,60,86.752819
-5940.24,60,86.836835
-6062.99,60,86.919871
-6140.7,60,87.010894
-5995.99,60,87.097896
-6027.77,60,87.186915
-6039.58,60,87.303941
-6038.41,60,87.424969
-6107.54,60,87.539012
-6032.68,60,87.625014
-6119.53,60,87.709034
-6071.3,60,87.911081
-6023.13,60,88.003099
-6121.81,60,88.078115
-6122.69,60,88.147131
-5994.13,60,88.226149
-6059.54,60,88.292163
-6098.4,60,88.365181
-6136.21,60,88.432196
-6146.67,60,88.496209
-6001.37,60,88.566226
-5965.54,60,88.647254
-6043.04,60,88.728263
-6120.0,60,88.821282
-6054.49,60,88.887297
-6206.6,60,88.937309
-6206.18,60,88.994322
-6058.2,60,89.053344
-6174.38,60,89.119367
-6193.97,60,89.269384
-6149.43,60,89.336399
-6168.79,60,89.402414
-6107.72,60,89.47143
-6059.6,60,89.569452
-5981.89,60,89.647469
-6105.77,60,89.735489
-6091.87,60,89.805505
-6024.0,60,89.899526
-6120.62,60,90.005551
-6128.93,60,90.083567
-6109.31,60,90.159595
-6020.47,60,90.2286
-6010.22,60,90.291614
-6177.95,60,90.360629
-6186.89,60,90.427644
-6066.14,60,90.489659
-6054.31,60,90.62369
-6064.68,60,90.681712
-6095.87,60,90.743716
-5993.38,60,90.838741
-6038.66,60,90.923758
-6117.23,60,91.000776
-6017.41,60,91.073791
-6041.12,60,91.173814
-6058.81,60,91.291849
-6159.04,60,91.393864
-6110.41,60,91.465882
-6051.06,60,91.537896
-6181.69,60,91.606912
-6093.71,60,91.683929
-6063.06,60,91.762947
-6096.12,60,91.82898
-6138.45,60,91.898002
-6075.61,60,92.040018
-6124.44,60,92.099022
-6005.12,60,92.158046
-5979.47,60,92.213047
-6028.27,60,92.266058
-6038.08,60,92.320071
-6136.67,60,92.373082
