#{"t_start": 1619618739.0488622, "env_id": null}
r,l,t
-5835.63,60,114.212779
-5869.75,60,114.34581
-5902.03,60,114.47884
-5902.39,60,114.610869
-5846.19,60,114.7449
-5882.67,60,114.87793
-5837.13,60,115.01396
-5845.11,60,115.14899
-5955.78,60,115.287021
-5886.35,60,115.444057
-5829.58,60,115.585089
-5864.64,60,115.726388
-5846.28,60,115.865419
-5855.28,60,115.997449
-5863.09,60,116.129807
-5811.54,60,116.261836
-5822.1,60,116.395791
-5799.4,60,116.526797
-5895.38,60,116.661739
-5978.45,60,116.79379
-5898.98,60,116.926545
-5902.48,60,117.059669
-5855.4,60,117.203793
-5822.43,60,117.369808
-5775.31,60,117.511839
-5839.2,60,117.65287
-5805.13,60,117.798903
-5831.1,60,117.939935
-5865.15,60,118.082967
-5886.29,60,118.228
-5820.42,60,118.369032
-6120.75,60,118.508064
-6020.41,60,118.654094
-6165.21,60,118.795126
-5956.54,60,118.933156
-5985.69,60,119.072189
-5879.88,60,119.215221
-5863.75,60,119.356252
-5905.94,60,119.494284
-5882.24,60,119.633314
-5857.71,60,119.775346
-5878.29,60,119.916378
-6060.95,60,120.05741
-5897.04,60,120.201442
-5798.36,60,120.350477
-5814.2,60,120.49951
-5844.37,60,120.639541
-5920.95,60,120.784574
-5928.28,60,120.926607
-5884.46,60,121.070639
-5889.27,60,121.214672
-5893.19,60,121.356703
-5956.45,60,121.488732
-5900.85,60,121.622762
-5911.37,60,121.756793
-5839.03,60,121.894825
-5981.19,60,122.027853
-5809.14,60,122.159883
-5876.62,60,122.291914
-5943.7,60,122.425943
-5902.38,60,122.577978
-6110.21,60,122.724011
-6168.0,60,122.868043
-5979.81,60,123.001074
-5927.8,60,123.134104
-6058.18,60,123.273136
-5966.72,60,123.405164
-6020.71,60,123.540195
-6251.59,60,123.678226
-6145.07,60,123.813256
-6152.87,60,123.947287
-6197.94,60,124.082317
-5971.74,60,124.216347
-5983.82,60,124.348377
-6150.89,60,124.479406
-6328.49,60,124.611436
-6292.07,60,124.749467
-6167.9,60,124.882497
-6034.47,60,125.015527
-6091.54,60,125.153558
-6119.23,60,125.286588
-6044.35,60,125.419619
-6167.06,60,125.554649
-6113.45,60,125.688679
-6156.97,60,125.821708
-6162.03,60,125.953738
-6214.12,60,126.087769
-6267.45,60,126.222799
-6349.42,60,126.356829
-6368.88,60,126.49186
-6308.38,60,126.62589
-6253.26,60,126.76192
-5993.39,60,126.89295
-6055.23,60,127.030981
-6079.72,60,127.166011
-6098.23,60,127.299042
-6217.93,60,127.432071
-6135.07,60,127.565102
-6099.29,60,127.699132
-6149.11,60,127.832161
-6016.16,60,127.964191
-6270.04,60,128.095221
-6183.47,60,128.229251
-6237.14,60,128.36128
-6175.36,60,128.494311
-6234.32,60,128.626341
-6253.01,60,128.76037
-6123.55,60,128.896401
-6034.63,60,129.031432
-6195.18,60,129.166462
-6202.4,60,129.307494
-6166.83,60,129.443525
-6276.78,60,129.576555
-6310.02,60,129.710584
-6275.08,60,129.841614
-6228.43,60,129.975644
-6217.19,60,130.119676
-6297.96,60,130.261708
-6203.59,60,130.409742
-6198.96,60,130.556775
-6279.45,60,130.700807
-6325.48,60,130.843841
-6283.86,60,130.985872
-6245.43,60,131.123904
-6316.12,60,131.264935
-6333.74,60,131.403966
-6302.5,60,131.549999
-6253.12,60,131.694033
-6359.5,60,131.839064
-6253.39,60,131.989098
-6275.77,60,132.132131
-6243.73,60,132.270162
-6157.94,60,132.401191
-6239.81,60,132.534221
-6279.78,60,132.66625
-6296.38,60,132.804281
-6284.16,60,132.947314
-6241.32,60,133.089346
