#{"t_start": 1619618349.1137214, "env_id": null}
r,l,t
-5989.11,60,74.361459
-6004.65,60,74.428474
-5917.63,60,74.494489
-5898.97,60,74.560504
-5940.29,60,74.633521
-5877.67,60,74.699535
-5851.32,60,74.76555
-5880.89,60,74.831564
-5858.8,60,74.899581
-5831.35,60,74.965595
-5957.33,60,75.03261
-5864.53,60,75.101626
-5869.64,60,75.16764
-5977.41,60,75.233656
-5910.07,60,75.29967
-5857.3,60,75.366685
-5922.33,60,75.4317
-5901.73,60,75.497715
-5907.06,60,75.564739
-5982.74,60,75.630745
-5913.14,60,75.696759
-6040.55,60,75.768776
-5926.28,60,75.835792
-6007.01,60,75.901806
-5909.72,60,75.969821
-5902.29,60,76.036836
-5877.96,60,76.103852
-5983.42,60,76.171867
-5959.27,60,76.238882
-5928.4,60,76.305897
-5983.77,60,76.372912
-6012.84,60,76.438928
-5952.65,60,76.505943
-5887.96,60,76.572957
-5976.59,60,76.638972
-5980.14,60,76.707989
-5903.72,60,76.774002
-5947.2,60,76.840017
-5958.72,60,76.912033
-5929.35,60,76.977048
-6003.64,60,77.044063
-5911.45,60,77.112079
-5916.93,60,77.177093
-5912.41,60,77.242108
-5945.68,60,77.309124
-5868.56,60,77.375138
-5898.63,60,77.441153
-6012.08,60,77.508168
-5862.55,60,77.574183
-5899.17,60,77.642198
-5991.03,60,77.709213
-5912.18,60,77.775229
-5911.88,60,77.844244
-5950.04,60,77.910258
-5999.53,60,77.981275
-6003.25,60,78.047289
-5886.22,60,78.113304
-5980.09,60,78.179319
-6050.38,60,78.245334
-6074.95,60,78.310349
-5963.93,60,78.376364
-5981.43,60,78.442378
-6030.61,60,78.510393
-5994.21,60,78.58141
-6004.46,60,78.649425
-6057.19,60,78.717441
-6094.71,60,78.784455
-6018.86,60,78.852471
-5970.55,60,78.919486
-5899.12,60,78.985502
-5963.96,60,79.053517
-5885.5,60,79.126532
-5924.19,60,79.194548
-5945.01,60,79.261563
-5992.51,60,79.327578
-5917.64,60,79.393593
-5872.36,60,79.459608
-5913.62,60,79.527623
-5889.02,60,79.594638
-6020.42,60,79.659653
-6012.17,60,79.725667
-5945.83,60,79.790682
-5979.48,60,79.856697
-5937.53,60,79.922712
-5890.86,60,79.989727
-5989.96,60,80.055742
-5895.59,60,80.121841
-5965.09,60,80.186771
-5979.3,60,80.258787
-5948.74,60,80.324803
-6000.46,60,80.390817
-5931.49,60,80.457832
-6000.43,60,80.523847
-5976.78,60,80.590863
-5973.4,60,80.657878
-6029.33,60,80.723892
-6063.11,60,80.788907
-6008.19,60,80.854922
-5979.05,60,80.921946
-6050.22,60,80.987952
-5998.74,60,81.054967
-6060.14,60,81.120981
-5992.99,60,81.186997
-6004.48,60,81.252012
-6030.24,60,81.323028
-5990.23,60,81.389043
-6037.01,60,81.457058
-6070.55,60,81.524073
-5961.46,60,81.592088
-6095.15,60,81.660103
-5945.52,60,81.727118
-6066.09,60,81.798135
-5935.63,60,81.865149
-5941.3,60,81.931165
-5920.74,60,81.997179
-5906.24,60,82.062194
-5910.38,60,82.127208
-5995.7,60,82.193224
-5889.06,60,82.259238
-5910.04,60,82.325253
-5953.81,60,82.390268
-6002.41,60,82.462284
-5917.06,60,82.527299
-5979.1,60,82.594314
-6098.95,60,82.662328
-5942.71,60,82.727344
-5925.64,60,82.792359
-5839.63,60,82.858373
-5845.03,60,82.923388
-5848.48,60,82.989402
-5898.85,60,83.056418
-5845.62,60,83.122433
-5919.1,60,83.188448
-5992.41,60,83.254463
-6053.99,60,83.319477
-6000.83,60,83.386492
-5974.3,60,83.453508
-5966.77,60,83.521523
-6027.31,60,83.59654
-6175.76,60,83.663555
-6128.42,60,83.729578
-6127.33,60,83.796585
-6091.68,60,83.862599
-6080.88,60,83.928614
-6091.84,60,83.994629
-6216.72,60,84.062644
-6029.86,60,84.13066
-6093.74,60,84.196675
-6086.59,60,84.26469
-6077.41,60,84.331705
-6112.17,60,84.399729
-6131.98,60,84.467736
-6129.63,60,84.535751
-6266.22,60,84.602766
-6109.5,60,84.674783
-6361.54,60,84.740797
-6237.33,60,84.806812
-6440.94,60,84.872828
-6246.81,60,84.940842
-6243.95,60,85.006857
-6305.94,60,85.074872
-6563.92,60,85.140887
-6226.82,60,85.206903
-6275.99,60,85.273917
-6466.23,60,85.338932
-6395.75,60,85.404947
-6471.89,60,85.470961
-6563.75,60,85.537977
-6398.12,60,85.604992
-6257.51,60,85.671006
-6162.96,60,85.738022
-6272.41,60,85.810039
-6103.34,60,85.876053
-6196.5,60,85.942068
-6228.42,60,86.009083
-6244.16,60,86.076099
-6365.72,60,86.142113
-6141.71,60,86.208127
-6132.68,60,86.273143
-6048.94,60,86.340157
-6115.95,60,86.405172
-6092.17,60,86.472187
-6135.21,60,86.538202
-6276.14,60,86.605217
-6216.1,60,86.671232
-6219.22,60,86.737247
-6136.38,60,86.803262
-6255.88,60,86.870277
-6254.89,60,86.943294
-6007.37,60,87.010308
-6091.43,60,87.077323
-6426.87,60,87.145339
-6262.98,60,87.211354
-6237.04,60,87.278368
-6110.65,60,87.344384
-6306.68,60,87.410398
-6130.15,60,87.477414
-6197.02,60,87.544429
-6273.69,60,87.610444
-6272.42,60,87.676458
-6149.19,60,87.743474
-6178.7,60,87.809489
-6197.58,60,87.879505
-6105.19,60,87.944519
-6200.0,60,88.015535
-6150.36,60,88.08255
-6177.7,60,88.150565
-6356.22,60,88.21658
-6143.27,60,88.283595
-6180.11,60,88.34961
-6249.41,60,88.415624
-6053.7,60,88.48164
-6226.67,60,88.54766
-6158.77,60,88.617671
-6063.9,60,88.684685
-6219.26,60,88.750701
-6202.75,60,88.816715
-6122.83,60,88.88373
-6068.65,60,88.948746
-6170.83,60,89.01576
-6148.93,60,89.083775
-6078.0,60,89.156793
-6018.0,60,89.222807
-6295.78,60,89.290822
-6189.78,60,89.357837
-6009.72,60,89.424852
-6148.57,60,89.491868
-6228.13,60,89.560883
-6233.16,60,89.627898
-6024.1,60,89.695914
-6110.8,60,89.762929
-6235.37,60,89.827943
-6105.26,60,89.895958
-6076.68,60,89.962973
-6328.29,60,90.028989
-6103.84,60,90.096004
-6176.0,60,90.162029
-6066.94,60,90.228033
-6182.8,60,90.29905
-6021.34,60,90.366065
-6103.75,60,90.433079
-6093.7,60,90.500104
-6136.39,60,90.56611
-6044.59,60,90.632124
-6060.94,60,90.697139
-6163.61,60,90.763154
-6095.19,60,90.829169
-6124.04,60,90.893183
-6124.96,60,90.959273
-6050.17,60,91.026212
-6132.09,60,91.094228
-6063.47,60,91.160243
-6159.92,60,91.226259
-6173.12,60,91.292272
-6091.99,60,91.36529
-5894.57,60,91.431304
-6140.6,60,91.497319
-6014.47,60,91.565334
-6092.36,60,91.630349
-6076.03,60,91.696364
-6014.87,60,91.76438
-6143.87,60,91.833395
-5992.77,60,91.901411
-5951.71,60,91.968426
-6002.38,60,92.03644
-6070.68,60,92.103456
-6007.93,60,92.170471
-5968.49,60,92.236486
-5996.09,60,92.304501
-6084.49,60,92.371516
-6005.19,60,92.439532
-5985.7,60,92.511548
-5976.11,60,92.579563
-5874.36,60,92.646579
-5886.78,60,92.714594
-6030.27,60,92.780608
-5968.37,60,92.845623
-5950.96,60,92.911638
-5936.52,60,92.977661
-5946.58,60,93.044668
-6105.44,60,93.109683
-5962.9,60,93.174697
-5978.9,60,93.239712
-5997.23,60,93.304726
-6042.94,60,93.371741
-6018.77,60,93.438758
-5989.45,60,93.503771
-6025.52,60,93.571786
-6049.6,60,93.645803
-5940.99,60,93.711818
-6169.61,60,93.778833
-5964.4,60,93.844849
-5894.18,60,93.910862
-6078.27,60,93.976878
-5905.76,60,94.043893
-6196.47,60,94.109907
-5994.85,60,94.176923
-6006.76,60,94.241938
-5967.62,60,94.306953
-5964.76,60,94.372967
-5920.58,60,94.439982
-5895.18,60,94.505997
-5996.67,60,94.572012
-5942.73,60,94.638028
-6002.72,60,94.710043
-5903.73,60,94.775058
-5950.64,60,94.840072
-5893.44,60,94.908088
-5869.35,60,94.975102
-5830.59,60,95.043118
-5986.84,60,95.110133
-5939.81,60,95.177148
-5873.95,60,95.244345
-5956.38,60,95.311179
-6007.02,60,95.377193
-5936.62,60,95.444208
-6027.96,60,95.510223
-5885.7,60,95.578238
-6039.06,60,95.644254
-6004.72,60,95.709268
-6139.22,60,95.775284
-6016.63,60,95.844299
-6024.36,60,95.911314
-6003.16,60,95.977329
-5989.28,60,96.043343
-6085.07,60,96.109358
-6054.1,60,96.174373
-6121.94,60,96.239388
-6060.72,60,96.304402
-5952.69,60,96.371417
-6033.64,60,96.438433
-6136.82,60,96.504447
-6070.35,60,96.570462
-6058.7,60,96.636477
-6008.35,60,96.702492
-5984.4,60,96.769506
-6040.77,60,96.835522
-6034.26,60,96.900536
-6104.9,60,96.971552
-6015.97,60,97.037567
-6061.23,60,97.105582
-5968.3,60,97.172598
-5971.87,60,97.237613
-5972.91,60,97.304627
-6011.24,60,97.370642
-5994.29,60,97.437657
-6032.31,60,97.504673
-6165.5,60,97.572721
-6056.08,60,97.640703
-6071.69,60,97.707719
-6011.65,60,97.774734
-6031.09,60,97.841748
-6123.54,60,97.912764
-6048.3,60,97.98078
-6178.6,60,98.055806
-6030.65,60,98.122812
-6081.46,60,98.189827
-6003.91,60,98.255842
-6033.94,60,98.321857
-6065.81,60,98.386871
-6107.55,60,98.452886
-6128.91,60,98.519902
-6083.74,60,98.584915
-6143.9,60,98.654932
-6131.31,60,98.721947
-6187.6,60,98.788963
-6086.94,60,98.854977
-6095.88,60,98.921992
-6154.35,60,98.988008
-6250.54,60,99.056029
-6124.65,60,99.122037
-6106.5,60,99.194054
-6157.13,60,99.260067
-6180.06,60,99.326083
-6133.11,60,99.395146
-6176.81,60,99.466115
-6088.74,60,99.53413
-6346.24,60,99.600144
-6091.45,60,99.66616
-6199.18,60,99.732174
-6135.91,60,99.797189
-6157.17,60,99.863204
-6226.1,60,99.930219
-6188.86,60,99.996233
-6181.33,60,100.063249
-6252.6,60,100.130264
-6213.18,60,100.197278
-6217.89,60,100.263294
-6196.64,60,100.337312
-6123.81,60,100.403326
-6080.48,60,100.47134
-6181.86,60,100.538357
-6219.25,60,100.605371
-6132.75,60,100.673385
-6234.47,60,100.741402
-6194.03,60,100.808417
-6168.18,60,100.874432
-6142.05,60,100.940447
-6159.65,60,101.007461
-6214.41,60,101.074477
-6268.34,60,101.140492
-6141.1,60,101.207507
-6119.26,60,101.273521
-6093.87,60,101.338537
-6113.73,60,101.409561
-6155.02,60,101.476567
-6242.13,60,101.543582
-6115.69,60,101.609597
-6127.37,60,101.677612
-6097.73,60,101.742627
-6046.68,60,101.813643
-6090.37,60,101.879658
-6141.63,60,101.944673
-6170.11,60,102.008687
-6139.93,60,102.076702
-6066.55,60,102.142717
-6166.16,60,102.206731
-6071.85,60,102.271746
-6217.64,60,102.337761
-6188.59,60,102.404776
-6220.9,60,102.471792
-6189.13,60,102.543808
-6068.21,60,102.609823
-6089.88,60,102.677837
-6114.74,60,102.744853
-6158.93,60,102.810868
-6066.75,60,102.877883
-6141.35,60,102.944898
-6144.2,60,103.01298
-5979.81,60,103.081436
-6103.45,60,103.148455
-6106.37,60,103.21647
-6078.38,60,103.282485
-6187.3,60,103.3504
-6181.68,60,103.418415
-6047.89,60,103.48586
-6068.5,60,103.555093
-6177.5,60,103.621116
-6144.28,60,103.697705
-6134.19,60,103.764721
-6194.13,60,103.829735
-6226.9,60,103.895751
-6158.73,60,103.962765
-6246.2,60,104.02778
-6110.72,60,104.094795
-6281.24,60,104.161811
-6213.71,60,104.227824
-6146.81,60,104.292839
-6208.98,60,104.358855
-6231.82,60,104.424869
-6188.47,60,104.491885
-6207.03,60,104.558899
-6194.6,60,104.625915
-6132.0,60,104.69293
-6300.35,60,104.763945
-6321.49,60,104.829961
-6211.73,60,104.895976
-6169.45,60,104.96299
-6426.16,60,105.029005
-6262.07,60,105.098022
-6214.81,60,105.163036
-6243.78,60,105.230051
-6192.68,60,105.295066
-6230.48,60,105.361081
-6305.75,60,105.427104
-6258.83,60,105.49511
-6430.16,60,105.562126
-6503.26,60,105.62814
-6419.85,60,105.696155
-6589.04,60,105.76317
-6368.53,60,105.831303
-6373.47,60,105.903203
-6202.94,60,105.971218
-6312.69,60,106.038233
-6396.34,60,106.107248
-6219.99,60,106.174263
-6408.97,60,106.242279
-6256.0,60,106.309294
-6686.71,60,106.375308
-6445.57,60,106.442324
-6332.57,60,106.509339
-6529.29,60,106.575353
-6284.51,60,106.641368
-6477.19,60,106.70856
-6480.21,60,106.774915
-6251.11,60,106.840929
-6238.75,60,106.907944
-6341.77,60,106.975962
-6166.34,60,107.047981
-6207.78,60,107.114974
-6285.8,60,107.180883
-6307.65,60,107.247986
-6255.64,60,107.313972
-6207.29,60,107.380964
-6300.2,60,107.447978
-6145.11,60,107.514994
-6193.75,60,107.581966
-6191.88,60,107.64898
-6261.87,60,107.715996
-6271.45,60,107.781965
-6253.41,60,107.84798
-6120.7,60,107.913994
-6203.51,60,107.98301
-6162.6,60,108.049025
-6129.38,60,108.121042
-6262.92,60,108.187966
-6259.54,60,108.254982
-6169.27,60,108.322996
-6134.7,60,108.390012
-6150.83,60,108.457027
-6148.47,60,108.524042
-6149.56,60,108.591968
-6190.17,60,108.65896
-6187.24,60,108.730976
-6133.98,60,108.798968
-6295.99,60,108.864982
-6242.61,60,108.931998
-6226.42,60,109.000013
-6141.92,60,109.066961
-6215.01,60,109.132976
-6212.96,60,109.199969
-6253.75,60,109.272031
-6300.08,60,109.341047
-6234.46,60,109.407062
-6205.2,60,109.473076
-6274.88,60,109.542092
-6140.55,60,109.60697
-6225.7,60,109.672985
-6137.04,60,109.739001
-6229.62,60,109.805014
-6103.3,60,109.870962
-6373.86,60,109.935977
-6267.05,60,110.002992
-6283.82,60,110.069961
-6270.77,60,110.134976
-6217.88,60,110.200968
-6203.53,60,110.265983
-6163.29,60,110.331998
-6238.32,60,110.404014
-6184.45,60,110.469961
-6228.85,60,110.535978
-6089.91,60,110.60198
-6226.98,60,110.667985
-6218.11,60,110.734
-6230.4,60,110.799218
-6258.9,60,110.866233
-6202.62,60,110.935248
-6212.53,60,111.002263
-6214.48,60,111.071279
-6206.78,60,111.138295
-6252.64,60,111.205309
-6230.88,60,111.272324
-6233.55,60,111.339339
-6161.27,60,111.407355
-6251.38,60,111.480371
-6241.58,60,111.549386
-6298.71,60,111.616402
-6240.87,60,111.684417
-6263.85,60,111.750431
-6308.77,60,111.819448
-6235.27,60,111.885462
-6307.57,60,111.951477
-6364.91,60,112.018492
-6328.18,60,112.085508
-6294.2,60,112.150522
-6188.42,60,112.216537
-6372.45,60,112.281551
-6423.27,60,112.347566
-6338.51,60,112.414581
-6376.12,60,112.480597
-6440.83,60,112.546611
-6486.81,60,112.618627
-6452.69,60,112.683642
-6289.62,60,112.749658
-6319.14,60,112.815672
-6225.53,60,112.883687
-6269.12,60,112.949702
-6230.64,60,113.014716
-6197.22,60,113.081732
-6265.07,60,113.147747
-6376.68,60,113.213762
-6342.61,60,113.279776
-6236.43,60,113.345792
-6356.25,60,113.411807
-6289.14,60,113.478822
-6328.44,60,113.545836
-6231.08,60,113.613852
-6318.64,60,113.679866
-6286.74,60,113.755885
-6233.79,60,113.823898
-6250.22,60,113.890914
-6312.57,60,113.959929
-6272.99,60,114.025944
-6284.42,60,114.09296
-6276.42,60,114.158974
-6414.78,60,114.225989
-6224.78,60,114.293005
-6260.84,60,114.36002
-6356.74,60,114.427034
-6456.23,60,114.494049
-6528.65,60,114.560064
-6341.73,60,114.62708
-6307.1,60,114.693095
-6471.48,60,114.757109
